Item Category,Item Name,Item Quality,StatTrak?,Souvenir?,Item Exterior,Lowest Listing Price ($),Steam Market Link 
Paracord Knife,Night Stripe,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29
Paracord Knife,Night Stripe,Covert Knife,False,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29
Paracord Knife,Night Stripe,Covert Knife,False,False,Field-Tested,$231.23,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
Paracord Knife,Night Stripe,Covert Knife,False,False,Well-Worn,$246.88,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29
Paracord Knife,Night Stripe,Covert Knife,False,False,Battle-Scarred,$194.96,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29
Paracord Knife,Scorched,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Paracord Knife,Scorched,Covert Knife,True,False,Minimal Wear,$275.97,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Paracord Knife,Scorched,Covert Knife,True,False,Field-Tested,$168.47,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Paracord Knife,Scorched,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Paracord Knife,Scorched,Covert Knife,True,False,Battle-Scarred,$154.46,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Paracord Knife,Scorched,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Paracord Knife,Scorched,Covert Knife,False,False,Minimal Wear,$231.51,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Paracord Knife,Scorched,Covert Knife,False,False,Field-Tested,$162.33,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Paracord Knife,Scorched,Covert Knife,False,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Paracord Knife,Scorched,Covert Knife,False,False,Battle-Scarred,$247.53,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Paracord Knife,Urban Masked,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Paracord Knife,Urban Masked,Covert Knife,True,False,Minimal Wear,$248.77,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Paracord Knife,Urban Masked,Covert Knife,True,False,Field-Tested,$203.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Paracord Knife,Urban Masked,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Paracord Knife,Urban Masked,Covert Knife,True,False,Battle-Scarred,$190.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Paracord Knife,Urban Masked,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29
Paracord Knife,Urban Masked,Covert Knife,False,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29
Paracord Knife,Urban Masked,Covert Knife,False,False,Field-Tested,$168.74,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29
Paracord Knife,Urban Masked,Covert Knife,False,False,Well-Worn,$159.80,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
Paracord Knife,Urban Masked,Covert Knife,False,False,Battle-Scarred,$216.33,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
Paracord Knife,Safari Mesh,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Factory%20New%29
Paracord Knife,Safari Mesh,Covert Knife,True,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29
Paracord Knife,Safari Mesh,Covert Knife,True,False,Field-Tested,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29
Paracord Knife,Safari Mesh,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29
Paracord Knife,Safari Mesh,Covert Knife,True,False,Battle-Scarred,$147.45,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29
Paracord Knife,Safari Mesh,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Factory%20New%29
Paracord Knife,Safari Mesh,Covert Knife,False,False,Minimal Wear,$324.68,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29
Paracord Knife,Safari Mesh,Covert Knife,False,False,Field-Tested,$150.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29
Paracord Knife,Safari Mesh,Covert Knife,False,False,Well-Worn,$172.89,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29
Paracord Knife,Safari Mesh,Covert Knife,False,False,Battle-Scarred,$187.69,https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29
Classic Knife,Vanilla,Covert Knife,True,False,Vanilla,$438.07,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife
Classic Knife,Vanilla,Covert Knife,False,False,Vanilla,$396.56,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife
Classic Knife,Fade,Covert Knife,True,False,Factory New,$925.72,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Fade%20%28Factory%20New%29
Classic Knife,Fade,Covert Knife,True,False,Minimal Wear,"$1,297.95",https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29
Classic Knife,Fade,Covert Knife,False,False,Factory New,$746.35,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Fade%20%28Factory%20New%29
Classic Knife,Fade,Covert Knife,False,False,Minimal Wear,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29
Classic Knife,Crimson Web,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
Classic Knife,Crimson Web,Covert Knife,True,False,Minimal Wear,$674.85,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
Classic Knife,Crimson Web,Covert Knife,True,False,Field-Tested,$476.81,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29
Classic Knife,Crimson Web,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29
Classic Knife,Crimson Web,Covert Knife,True,False,Battle-Scarred,$467.50,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Classic Knife,Crimson Web,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
Classic Knife,Crimson Web,Covert Knife,False,False,Minimal Wear,$458.31,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
Classic Knife,Crimson Web,Covert Knife,False,False,Field-Tested,$373.69,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29
Classic Knife,Crimson Web,Covert Knife,False,False,Well-Worn,$952.05,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29
Classic Knife,Crimson Web,Covert Knife,False,False,Battle-Scarred,$324.33,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
Classic Knife,Slaughter,Covert Knife,True,False,Factory New,$659.79,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Slaughter%20%28Factory%20New%29
Classic Knife,Slaughter,Covert Knife,True,False,Minimal Wear,$559.73,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29
Classic Knife,Slaughter,Covert Knife,True,False,Field-Tested,$497.54,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Slaughter%20%28Field-Tested%29
Classic Knife,Slaughter,Covert Knife,False,False,Factory New,$486.73,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Slaughter%20%28Factory%20New%29
Classic Knife,Slaughter,Covert Knife,False,False,Minimal Wear,$380.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29
Classic Knife,Slaughter,Covert Knife,False,False,Field-Tested,$389.34,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Slaughter%20%28Field-Tested%29
Classic Knife,Night Stripe,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29
Classic Knife,Night Stripe,Covert Knife,True,False,Minimal Wear,$222.60,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29
Classic Knife,Night Stripe,Covert Knife,True,False,Field-Tested,$202.82,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
Classic Knife,Night Stripe,Covert Knife,True,False,Well-Worn,$454.56,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29
Classic Knife,Night Stripe,Covert Knife,True,False,Battle-Scarred,$238.82,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29
Classic Knife,Night Stripe,Covert Knife,False,False,Factory New,$702.55,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29
Classic Knife,Night Stripe,Covert Knife,False,False,Minimal Wear,$183.27,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29
Classic Knife,Night Stripe,Covert Knife,False,False,Field-Tested,$184.04,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
Classic Knife,Night Stripe,Covert Knife,False,False,Well-Worn,$339.82,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29
Classic Knife,Night Stripe,Covert Knife,False,False,Battle-Scarred,$210.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29
Classic Knife,Stained,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Stained%20%28Factory%20New%29
Classic Knife,Stained,Covert Knife,True,False,Minimal Wear,$189.31,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Classic Knife,Stained,Covert Knife,True,False,Field-Tested,$185.21,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Stained%20%28Field-Tested%29
Classic Knife,Stained,Covert Knife,True,False,Well-Worn,$179.40,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Stained%20%28Well-Worn%29
Classic Knife,Stained,Covert Knife,True,False,Battle-Scarred,"$1,057.27",https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Classic Knife,Stained,Covert Knife,False,False,Factory New,$284.45,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Stained%20%28Factory%20New%29
Classic Knife,Stained,Covert Knife,False,False,Minimal Wear,$179.98,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
Classic Knife,Stained,Covert Knife,False,False,Field-Tested,$153.68,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Stained%20%28Field-Tested%29
Classic Knife,Stained,Covert Knife,False,False,Well-Worn,$150.38,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Stained%20%28Well-Worn%29
Classic Knife,Stained,Covert Knife,False,False,Battle-Scarred,$150.13,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Stained%20%28Battle-Scarred%29
Classic Knife,Scorched,Covert Knife,True,False,Factory New,"$1,039.00",https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Classic Knife,Scorched,Covert Knife,True,False,Minimal Wear,$182.99,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Classic Knife,Scorched,Covert Knife,True,False,Field-Tested,$195.85,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Classic Knife,Scorched,Covert Knife,True,False,Well-Worn,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Classic Knife,Scorched,Covert Knife,True,False,Battle-Scarred,$172.05,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Classic Knife,Scorched,Covert Knife,False,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Scorched%20%28Factory%20New%29
Classic Knife,Scorched,Covert Knife,False,False,Minimal Wear,$142.69,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
Classic Knife,Scorched,Covert Knife,False,False,Field-Tested,$139.00,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Scorched%20%28Field-Tested%29
Classic Knife,Scorched,Covert Knife,False,False,Well-Worn,$183.88,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Scorched%20%28Well-Worn%29
Classic Knife,Scorched,Covert Knife,False,False,Battle-Scarred,$142.52,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29
Classic Knife,Case Hardened,Covert Knife,True,False,Factory New,No Recent Price,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Classic Knife,Case Hardened,Covert Knife,True,False,Minimal Wear,$358.12,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Classic Knife,Case Hardened,Covert Knife,True,False,Field-Tested,$300.01,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Classic Knife,Case Hardened,Covert Knife,True,False,Well-Worn,$252.60,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
Classic Knife,Case Hardened,Covert Knife,True,False,Battle-Scarred,$269.62,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
Classic Knife,Case Hardened,Covert Knife,False,False,Factory New,$446.85,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
Classic Knife,Case Hardened,Covert Knife,False,False,Minimal Wear,$263.81,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29
Classic Knife,Case Hardened,Covert Knife,False,False,Field-Tested,$207.61,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
Classic Knife,Case Hardened,Covert Knife,False,False,Well-Worn,$194.39,https://steamcommunity.com/market/listings/730/%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20%28Well-Worn%29
